Episode Number,Episode Title,Episode Date,ASIN,Book Title,Amazon Link,Episode URL
302,"The Life And Times Of Teesta Setalvad",2022-11-07,"B074Q756P1","Gita Press and the Making of Hindu India","https://www.amazon.in/Gita-Press-Making-Hindu-India-ebook/dp/B074Q756P1/ref=sr_1_1?keywords=akshaya+mukul","https://seenunseen.in/episodes/2022/11/7/episode-302-the-life-and-times-of-teesta-setalvad/"
312,"Ashutosh Salil And The Challenge Of Change",2023-01-16,"B074Q756P1","Gita Press and the Making of Hindu India","https://www.amazon.in/Gita-Press-Making-Hindu-India-ebook/dp/B074Q756P1/ref=sr_1_1?keywords=akshaya+mukul","https://seenunseen.in/episodes/2023/1/16/episode-312-ashutosh-salil-and-the-challenge-of-change/"
312,"Ashutosh Salil And The Challenge Of Change",2023-01-16,"B074Q756P1","Gita Press and the Making of Hindu India","https://www.amazon.in/Gita-Press-Making-Hindu-India-ebook/dp/B074Q756P1/ref=sr_1_1?keywords=akshaya+mukul","https://seenunseen.in/episodes/2023/1/16/episode-312-ashutosh-salil-and-the-challenge-of-change/"
315,"Arshia Sattar And The Complex Search For Dharma",2023-02-06,"B074Q756P1","Gita Press and the Making of Hindu India","https://www.amazon.in/Gita-Press-Making-Hindu-India-ebook/dp/B074Q756P1/ref=sr_1_1?keywords=akshaya+mukul","https://seenunseen.in/episodes/2023/2/6/episode-315-arshia-sattar-and-the-complex-search-for-dharma/"
315,"Arshia Sattar And The Complex Search For Dharma",2023-02-06,"B074Q756P1","Gita Press and the Making of Hindu India","https://www.amazon.in/Gita-Press-Making-Hindu-India-ebook/dp/B074Q756P1/ref=sr_1_1?keywords=akshaya+mukul","https://seenunseen.in/episodes/2023/2/6/episode-315-arshia-sattar-and-the-complex-search-for-dharma/"
324,"Akshaya Mukul And The Life Of Agyeya",2023-04-10,"B074Q756P1","Gita Press and the Making of Hindu India","https://www.amazon.in/Gita-Press-Making-Hindu-India-ebook/dp/B074Q756P1/ref=sr_1_1?keywords=akshaya+mukul","https://seenunseen.in/episodes/2023/4/10/episode-324-akshaya-mukul-and-the-life-of-agyeya/"
324,"Akshaya Mukul And The Life Of Agyeya",2023-04-10,"B074Q756P1","Gita Press and the Making of Hindu India","https://www.amazon.in/Gita-Press-Making-Hindu-India-ebook/dp/B074Q756P1/ref=sr_1_1?keywords=akshaya+mukul","https://seenunseen.in/episodes/2023/4/10/episode-324-akshaya-mukul-and-the-life-of-agyeya/"
408,"Amitava Kumar Finds His Gulmohar Tree",2025-01-06,"B074Q756P1","Gita Press and the Making of Hindu India","https://www.amazon.in/Gita-Press-Making-Hindu-India-ebook/dp/B074Q756P1/ref=sr_1_1?keywords=akshaya+mukul","https://seenunseen.in/episodes/2025/1/6/episode-408-amitava-kumar-finds-his-gulmohar-tree/"
408,"Amitava Kumar Finds His Gulmohar Tree",2025-01-06,"B074Q756P1","Gita Press and the Making of Hindu India","https://www.amazon.in/Gita-Press-Making-Hindu-India-ebook/dp/B074Q756P1/ref=sr_1_1?keywords=akshaya+mukul","https://seenunseen.in/episodes/2025/1/6/episode-408-amitava-kumar-finds-his-gulmohar-tree/"
140,"Indias Agriculture Crisis",2019-09-29,"B004FV4XTE","The Mystery of Capital","https://www.amazon.in/Mystery-Capital-Hernando-Soto-ebook/dp/B004FV4XTE/ref=sr_1_1?keywords=the+mystery+of+Capital","https://seenunseen.in/episodes/2019/9/29/episode-140-indias-agriculture-crisis/"
179,"The Plight Of Our Street Vendors",2020-06-28,"B004FV4XTE","The Mystery of Capital","https://www.amazon.in/Mystery-Capital-Hernando-Soto-ebook/dp/B004FV4XTE/ref=sr_1_1?keywords=the+mystery+of+Capital","https://seenunseen.in/episodes/2020/6/28/episode-179-the-plight-of-our-street-vendors/"
179,"The Plight Of Our Street Vendors",2020-06-28,"B004FV4XTE","The Mystery of Capital","https://www.amazon.in/Mystery-Capital-Hernando-Soto-ebook/dp/B004FV4XTE/ref=sr_1_1?keywords=the+mystery+of+Capital","https://seenunseen.in/episodes/2020/6/28/episode-179-the-plight-of-our-street-vendors/"
141,"Being Gay Loving Books",2019-10-06,"0375712186","Almost Invisible","https://www.amazon.in/Almost-Invisible-Mark-Strand/dp/0375712186/ref=sr_1_1?keywords=almost+invisible","https://seenunseen.in/episodes/2019/10/6/episode-141-being-gay-loving-books/"
200,"The Hunter Becomes The Hunted",2020-11-22,"0375712186","Almost Invisible","https://www.amazon.in/Almost-Invisible-Mark-Strand/dp/0375712186/ref=sr_1_1?keywords=almost+invisible","https://seenunseen.in/episodes/2020/11/22/episode-200-the-hunter-becomes-the-hunted/"
200,"The Hunter Becomes The Hunted",2020-11-22,"0375712186","Almost Invisible","https://www.amazon.in/Almost-Invisible-Mark-Strand/dp/0375712186/ref=sr_1_1?keywords=almost+invisible","https://seenunseen.in/episodes/2020/11/22/episode-200-the-hunter-becomes-the-hunted/"
141,"Being Gay Loving Books",2019-10-06,"935357269X","Amazon Book Link","https://www.amazon.in/So-Now-You-Know-Growing/dp/935357269X/ref=sr_1_1?keywords=vivek+tejuja","https://seenunseen.in/episodes/2019/10/6/episode-141-being-gay-loving-books/"
141,"Being Gay Loving Books",2019-10-06,"0312280440","Amazon Book Link","https://www.amazon.in/Man-Who-Loved-Children-Novel/dp/0312280440/ref=sr_1_2?crid=29SZTT5PTX83U","https://seenunseen.in/episodes/2019/10/6/episode-141-being-gay-loving-books/"
141,"Being Gay Loving Books",2019-10-06,"0156724006","A Poetry Handbook","https://www.amazon.in/Poetry-Handbook-Mary-Oliver/dp/0156724006/ref=sr_1_3?keywords=poetry+handbook","https://seenunseen.in/episodes/2019/10/6/episode-141-being-gay-loving-books/"
150,"The Business Of Books",2019-12-09,"0156724006","A Poetry Handbook","https://www.amazon.in/Poetry-Handbook-Mary-Oliver/dp/0156724006/ref=sr_1_3?keywords=poetry+handbook","https://seenunseen.in/episodes/2019/12/9/episode-150-the-business-of-books/"
257,"Objects Speak To Annapurna Garimella",2021-12-27,"0156724006","A Poetry Handbook","https://www.amazon.in/Poetry-Handbook-Mary-Oliver/dp/0156724006/ref=sr_1_3?keywords=poetry+handbook","https://seenunseen.in/episodes/2021/12/27/episode-257-objects-speak-to-annapurna-garimella/"
257,"Objects Speak To Annapurna Garimella",2021-12-27,"0156724006","A Poetry Handbook","https://www.amazon.in/Poetry-Handbook-Mary-Oliver/dp/0156724006/ref=sr_1_3?keywords=poetry+handbook","https://seenunseen.in/episodes/2021/12/27/episode-257-objects-speak-to-annapurna-garimella/"
314,"The Life And Times Of Jerry Pinto",2023-01-30,"0156724006","A Poetry Handbook","https://www.amazon.in/Poetry-Handbook-Mary-Oliver/dp/0156724006/ref=sr_1_3?keywords=poetry+handbook","https://seenunseen.in/episodes/2023/1/30/episode-314-the-life-and-times-of-jerry-pinto/"
314,"The Life And Times Of Jerry Pinto",2023-01-30,"0156724006","A Poetry Handbook","https://www.amazon.in/Poetry-Handbook-Mary-Oliver/dp/0156724006/ref=sr_1_3?keywords=poetry+handbook","https://seenunseen.in/episodes/2023/1/30/episode-314-the-life-and-times-of-jerry-pinto/"
141,"Being Gay Loving Books",2019-10-06,"0802135064","The Notebook Trilogy","https://www.amazon.in/Notebook-Proof-Third-Three-Novels/dp/0802135064/ref=sr_1_2?keywords=agota+kristof","https://seenunseen.in/episodes/2019/10/6/episode-141-being-gay-loving-books/"
216,"Being Muslim In India",2021-03-14,"0802135064","The Notebook Trilogy","https://www.amazon.in/Notebook-Proof-Third-Three-Novels/dp/0802135064/ref=sr_1_2?keywords=agota+kristof","https://seenunseen.in/episodes/2021/3/14/episode-216-being-muslim-in-india/"
216,"Being Muslim In India",2021-03-14,"0802135064","The Notebook Trilogy","https://www.amazon.in/Notebook-Proof-Third-Three-Novels/dp/0802135064/ref=sr_1_2?keywords=agota+kristof","https://seenunseen.in/episodes/2021/3/14/episode-216-being-muslim-in-india/"
242,"Indias Security State",2021-09-13,"0802135064","The Notebook Trilogy","https://www.amazon.in/Notebook-Proof-Third-Three-Novels/dp/0802135064/ref=sr_1_2?keywords=agota+kristof","https://seenunseen.in/episodes/2021/9/13/episode-242-indias-security-state/"
242,"Indias Security State",2021-09-13,"0802135064","The Notebook Trilogy","https://www.amazon.in/Notebook-Proof-Third-Three-Novels/dp/0802135064/ref=sr_1_2?keywords=agota+kristof","https://seenunseen.in/episodes/2021/9/13/episode-242-indias-security-state/"
265,"Amitava Kumar Finds The Breath Of Life",2022-02-21,"0802135064","The Notebook Trilogy","https://www.amazon.in/Notebook-Proof-Third-Three-Novels/dp/0802135064/ref=sr_1_2?keywords=agota+kristof","https://seenunseen.in/episodes/2022/2/21/episode-265-amitava-kumar-finds-the-breath-of-life/"
265,"Amitava Kumar Finds The Breath Of Life",2022-02-21,"0802135064","The Notebook Trilogy","https://www.amazon.in/Notebook-Proof-Third-Three-Novels/dp/0802135064/ref=sr_1_2?keywords=agota+kristof","https://seenunseen.in/episodes/2022/2/21/episode-265-amitava-kumar-finds-the-breath-of-life/"
314,"The Life And Times Of Jerry Pinto",2023-01-30,"0802135064","The Notebook Trilogy","https://www.amazon.in/Notebook-Proof-Third-Three-Novels/dp/0802135064/ref=sr_1_2?keywords=agota+kristof","https://seenunseen.in/episodes/2023/1/30/episode-314-the-life-and-times-of-jerry-pinto/"
314,"The Life And Times Of Jerry Pinto",2023-01-30,"0802135064","The Notebook Trilogy","https://www.amazon.in/Notebook-Proof-Third-Three-Novels/dp/0802135064/ref=sr_1_2?keywords=agota+kristof","https://seenunseen.in/episodes/2023/1/30/episode-314-the-life-and-times-of-jerry-pinto/"
141,"Being Gay Loving Books",2019-10-06,"0099448475","Amazon Book Link","https://www.amazon.in/Sputnik-Sweetheart-Haruki-Murakami/dp/0099448475/ref=sr_1_1?keywords=sputnik+sweetheart","https://seenunseen.in/episodes/2019/10/6/episode-141-being-gay-loving-books/"
142,"Ponzi Schemes",2019-10-13,"B07RRDVTHY","Amazon Book Link","https://www.amazon.in/Narrative-Economics-Stories-Economic-Events-ebook/dp/B07RRDVTHY/ref=sr_1_1?keywords=narrative+economics","https://seenunseen.in/episodes/2019/10/13/episode-142-ponzi-schemes/"
142,"Ponzi Schemes",2019-10-13,"0812968360","Amazon Book Link","https://www.amazon.in/Ponzis-Scheme-Story-Financial-Legend/dp/0812968360/ref=sr_1_2?keywords=ponzi%27s+scheme","https://seenunseen.in/episodes/2019/10/13/episode-142-ponzi-schemes/"
142,"Ponzi Schemes",2019-10-13,"B00P6ZJ6HC","Amazon Book Link","https://www.amazon.in/Irrational-Exuberance-Revised-Expanded-Third-ebook/dp/B00P6ZJ6HC/ref=sr_1_1?keywords=irrational+exuberance","https://seenunseen.in/episodes/2019/10/13/episode-142-ponzi-schemes/"
142,"Ponzi Schemes",2019-10-13,"B00HKO3JXY","Amazon Book Link","https://www.amazon.in/Anatomy-Ponzi-Scheme-Present-Collar-ebook/dp/B00HKO3JXY/ref=sr_1_6?keywords=colleen+cross","https://seenunseen.in/episodes/2019/10/13/episode-142-ponzi-schemes/"
142,"Ponzi Schemes",2019-10-13,"B004TP6B1O","Extraordinary Popular Delusions and the Madness of Crowds","https://www.amazon.in/Memoirs-Extraordinary-Popular-Delusions-Madness-ebook/dp/B004TP6B1O/ref=sr_1_5?keywords=madness+of+crowds","https://seenunseen.in/episodes/2019/10/13/episode-142-ponzi-schemes/"
143,"What Does China Want",2019-10-21,"0295980745","Amazon Book Link","https://www.amazon.in/Protracted-Contest-Sino-Indian-International-Publications/dp/0295980745/ref=sr_1_1?keywords=john+garver","https://seenunseen.in/episodes/2019/10/21/episode-143-what-does-china-want/"
144,"Women In Indian History",2019-10-28,"B07CNSJ97J","sr=8-1"" target=""_blank"" rel=""noopener noreferrer"" data-saferedirecturl=""https://www","https://www.amazon.in/Daughters-Sun-Empresses-Queens-Begums-ebook/dp/B07CNSJ97J/ref=sr_1_1?keywords=daughters+of+the+sun","https://seenunseen.in/episodes/2019/10/28/episode-144-women-in-indian-history/"
172,"The Many Cities Of Delhi",2020-05-10,"B07CNSJ97J","sr=8-1"" target=""_blank"" rel=""noopener noreferrer"" data-saferedirecturl=""https://www","https://www.amazon.in/Daughters-Sun-Empresses-Queens-Begums-ebook/dp/B07CNSJ97J/ref=sr_1_1?keywords=daughters+of+the+sun","https://seenunseen.in/episodes/2020/5/10/episode-172-the-many-cities-of-delhi/"
172,"The Many Cities Of Delhi",2020-05-10,"B07CNSJ97J","sr=8-1"" target=""_blank"" rel=""noopener noreferrer"" data-saferedirecturl=""https://www","https://www.amazon.in/Daughters-Sun-Empresses-Queens-Begums-ebook/dp/B07CNSJ97J/ref=sr_1_1?keywords=daughters+of+the+sun","https://seenunseen.in/episodes/2020/5/10/episode-172-the-many-cities-of-delhi/"
144,"Women In Indian History",2019-10-28,"0521850223","Amazon Book Link","https://www.amazon.in/Domesticity-Cambridge-Studies-Islamic-Civilization/dp/0521850223/ref=sr_1_4?keywords=ruby+lal","https://seenunseen.in/episodes/2019/10/28/episode-144-women-in-indian-history/"
144,"Women In Indian History",2019-10-28,"B01MY0JY12","Amazon Book Link","https://www.amazon.in/Heroines-Powerful-Indian-Women-History-ebook/dp/B01MY0JY12/ref=sr_1_4?keywords=daughters+of+the+sun","https://seenunseen.in/episodes/2019/10/28/episode-144-women-in-indian-history/"
144,"Women In Indian History",2019-10-28,"8125014241","Yuganta","https://www.amazon.in/Yuganta-End-Epoch-Irawati-Karve/dp/8125014241/ref=sr_1_1?keywords=yuganta","https://seenunseen.in/episodes/2019/10/28/episode-144-women-in-indian-history/"
207,"Religion Food Indian Society",2021-01-10,"8125014241","Yuganta","https://www.amazon.in/Yuganta-End-Epoch-Irawati-Karve/dp/8125014241/ref=sr_1_1?keywords=yuganta","https://seenunseen.in/episodes/2021/1/10/episode-207-religion-food-indian-society/"
207,"Religion Food Indian Society",2021-01-10,"8125014241","Yuganta","https://www.amazon.in/Yuganta-End-Epoch-Irawati-Karve/dp/8125014241/ref=sr_1_1?keywords=yuganta","https://seenunseen.in/episodes/2021/1/10/episode-207-religion-food-indian-society/"
209,"Two Girls Hanging From A Tree",2021-01-24,"8125014241","Yuganta","https://www.amazon.in/Yuganta-End-Epoch-Irawati-Karve/dp/8125014241/ref=sr_1_1?keywords=yuganta","https://seenunseen.in/episodes/2021/1/24/episode-209-two-girls-hanging-from-a-tree/"
209,"Two Girls Hanging From A Tree",2021-01-24,"8125014241","Yuganta","https://www.amazon.in/Yuganta-End-Epoch-Irawati-Karve/dp/8125014241/ref=sr_1_1?keywords=yuganta","https://seenunseen.in/episodes/2021/1/24/episode-209-two-girls-hanging-from-a-tree/"
266,"Ram Guha Reflects On His Life",2022-02-28,"8125014241","Yuganta","https://www.amazon.in/Yuganta-End-Epoch-Irawati-Karve/dp/8125014241/ref=sr_1_1?keywords=yuganta","https://seenunseen.in/episodes/2022/2/28/episode-266-ram-guha-reflects-on-his-life/"
266,"Ram Guha Reflects On His Life",2022-02-28,"8125014241","Yuganta","https://www.amazon.in/Yuganta-End-Epoch-Irawati-Karve/dp/8125014241/ref=sr_1_1?keywords=yuganta","https://seenunseen.in/episodes/2022/2/28/episode-266-ram-guha-reflects-on-his-life/"
314,"The Life And Times Of Jerry Pinto",2023-01-30,"8125014241","Yuganta","https://www.amazon.in/Yuganta-End-Epoch-Irawati-Karve/dp/8125014241/ref=sr_1_1?keywords=yuganta","https://seenunseen.in/episodes/2023/1/30/episode-314-the-life-and-times-of-jerry-pinto/"
314,"The Life And Times Of Jerry Pinto",2023-01-30,"8125014241","Yuganta","https://www.amazon.in/Yuganta-End-Epoch-Irawati-Karve/dp/8125014241/ref=sr_1_1?keywords=yuganta","https://seenunseen.in/episodes/2023/1/30/episode-314-the-life-and-times-of-jerry-pinto/"
315,"Arshia Sattar And The Complex Search For Dharma",2023-02-06,"8125014241","Yuganta","https://www.amazon.in/Yuganta-End-Epoch-Irawati-Karve/dp/8125014241/ref=sr_1_1?keywords=yuganta","https://seenunseen.in/episodes/2023/2/6/episode-315-arshia-sattar-and-the-complex-search-for-dharma/"
315,"Arshia Sattar And The Complex Search For Dharma",2023-02-06,"8125014241","Yuganta","https://www.amazon.in/Yuganta-End-Epoch-Irawati-Karve/dp/8125014241/ref=sr_1_1?keywords=yuganta","https://seenunseen.in/episodes/2023/2/6/episode-315-arshia-sattar-and-the-complex-search-for-dharma/"
319,"Jahnavi And The Cyclotron",2023-03-06,"8125014241","Yuganta","https://www.amazon.in/Yuganta-End-Epoch-Irawati-Karve/dp/8125014241/ref=sr_1_1?keywords=yuganta","https://seenunseen.in/episodes/2023/3/6/episode-319-jahnavi-and-the-cyclotron/"
319,"Jahnavi And The Cyclotron",2023-03-06,"8125014241","Yuganta","https://www.amazon.in/Yuganta-End-Epoch-Irawati-Karve/dp/8125014241/ref=sr_1_1?keywords=yuganta","https://seenunseen.in/episodes/2023/3/6/episode-319-jahnavi-and-the-cyclotron/"
144,"Women In Indian History",2019-10-28,"0007353553","Amazon Book Link","https://www.amazon.in/Wolf-Hall-Booker-Prize-Winner/dp/0007353553/ref=sr_1_1?keywords=wolf+hall","https://seenunseen.in/episodes/2019/10/28/episode-144-women-in-indian-history/"
144,"Women In Indian History",2019-10-28,"B07G5DS6CQ","Empress: The Astonishing Reign of Nur Jehan","https://www.amazon.in/Empress-Astonishing-Reign-Nur-Jehan-ebook/dp/B07G5DS6CQ/ref=sr_1_1?keywords=ruby+lal","https://seenunseen.in/episodes/2019/10/28/episode-144-women-in-indian-history/"
173,"The Resonance Of Akbar",2020-05-17,"B07G5DS6CQ","Empress: The Astonishing Reign of Nur Jehan","https://www.amazon.in/Empress-Astonishing-Reign-Nur-Jehan-ebook/dp/B07G5DS6CQ/ref=sr_1_1?keywords=ruby+lal","https://seenunseen.in/episodes/2020/5/17/episode-173-the-resonance-of-akbar/"
173,"The Resonance Of Akbar",2020-05-17,"B07G5DS6CQ","Empress: The Astonishing Reign of Nur Jehan","https://www.amazon.in/Empress-Astonishing-Reign-Nur-Jehan-ebook/dp/B07G5DS6CQ/ref=sr_1_1?keywords=ruby+lal","https://seenunseen.in/episodes/2020/5/17/episode-173-the-resonance-of-akbar/"
145,"The Indian Conservative",2019-11-04,"9353450624","Amazon Book Link","https://www.amazon.in/Indian-Conservative-History-Right-Wing-Thought/dp/9353450624/ref=sr_1_1?keywords=jaithirth+rao","https://seenunseen.in/episodes/2019/11/4/episode-145-the-indian-conservative/"
145,"The Indian Conservative",2019-11-04,"B01NCXPCNL","Amazon Book Link","https://www.amazon.in/Conservatism-Ideas-Profile-Roger-Scruton-ebook/dp/B01NCXPCNL/ref=sr_1_6?keywords=roger+scruton","https://seenunseen.in/episodes/2019/11/4/episode-145-the-indian-conservative/"
146,"Indias Sedition Law",2019-11-11,"B07W4CP31B","The Great Repression","https://www.amazon.in/Great-Repression-Story-Sedition-India-ebook/dp/B07W4CP31B/ref=sr_1_1?keywords=chitranshul+sinha","https://seenunseen.in/episodes/2019/11/11/episode-146-indias-sedition-law/"
333,"Subhashish Bhadra On Our Dysfunctional State",2023-06-12,"B07W4CP31B","The Great Repression","https://www.amazon.in/Great-Repression-Story-Sedition-India-ebook/dp/B07W4CP31B/ref=sr_1_1?keywords=chitranshul+sinha","https://seenunseen.in/episodes/2023/6/12/episode-333-subhashish-bhadra-on-our-dysfunctional-state/"
333,"Subhashish Bhadra On Our Dysfunctional State",2023-06-12,"B07W4CP31B","The Great Repression","https://www.amazon.in/Great-Repression-Story-Sedition-India-ebook/dp/B07W4CP31B/ref=sr_1_1?keywords=chitranshul+sinha","https://seenunseen.in/episodes/2023/6/12/episode-333-subhashish-bhadra-on-our-dysfunctional-state/"
147,"Jahangir The Curious",2019-11-18,"9386228912","Amazon Book Link","https://www.amazon.in/Jahangir-Intimate-Portrait-Great-Mughal/dp/9386228912/ref=sr_1_1?keywords=jahangir","https://seenunseen.in/episodes/2019/11/18/episode-147-jahangir-the-curious/"
